ID,Week,Show Name,Theatre,Gross,Potential Gross,Gross Diff,Avg Ticket Price,Top Ticket Price,Seats Sold,Seats in the Theatre,Performances,Previews,Capacity,Capacity Diff,Month,Season
20190887,07/07/19,Beetlejuice,Winter Garden Theatre,967706.5,1417398,-8840,87.26,223,11090,1493,8,0,0.93,0.05,7,Summer
20190888,07/07/19,Burn This,Hudson Theatre,659700.25,1022560,-23841.5,93.8,325,7033,960,8,0,0.92,0.07,7,Summer
20190889,07/07/19,Chicago,Ambassador Theatre,683485.47,960444,131584.07,87,187,7856,1080,8,0,0.91,0.16,7,Summer
20190890,07/07/19,Come From Away,Gerald Schoenfeld Theatre,850513.02,1108592,-86668.58,99.85,297,8518,1046,8,0,1.02,0,7,Summer
20190891,07/07/19,Criss Angel Raw - The Mindfreak Unplugged,Lunt-Fontanne Theatre,434071.5,1415064,0,49.36,297,8794,1386,7,0,0.91,0,7,Summer
20190892,07/07/19,Dear Evan Hansen,Music Box Theatre,1202535.25,1234034,-71579.23,150.41,348,7995,984,8,0,1.02,0,7,Summer
20190893,07/07/19,Frankie and Johnny in the Clair de Lune,Broadhurst Theatre,231745,1176048,-34571.5,50.41,247,4597,1163,8,0,0.49,0.09,7,Summer
20190894,07/07/19,Frozen,St. James Theatre,1305287.3,1327312.3,16036.4,98.44,227.5,13260,1684,8,0,0.98,0.01,7,Summer
20190895,07/07/19,Hadestown,Walter Kerr Theatre,1397269.5,1094012,88953.5,187.68,499,7445,918,8,0,1.01,0,7,Summer
20190896,07/07/19,Hamilton,Richard Rodgers Theatre,3092755,3069640,-118133,287.56,849,10755,1321,8,0,1.02,0,7,Summer
20190897,07/07/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1451748,1676876,-46739.5,111.88,296.5,12976,1622,8,0,1,0,7,Summer
20190898,07/07/19,Ink,Samuel J. Friedman Theatre,398901.2,831472,25320.7,80.83,299,4935,637,8,0,0.97,0.18,7,Summer
20190899,07/07/19,King Kong,Broadway Theatre,666542.57,1465772,-26433.09,71.76,198,9289,1738,8,0,0.67,-0.02,7,Summer
20190900,07/07/19,Mean Girls,August Wilson Theatre,1039179.35,1176000,-27590.85,105.82,249.5,9820,1225,8,0,1,0,7,Summer
20190901,07/07/19,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,1331045.5,1164402.5,712156.5,204.21,499,6518,1302,0,5,1,0,7,Summer
20190902,07/07/19,My Fair Lady,Vivian Beaumont Theater,928852,1396120,151636,111.59,323,8324,1069,8,0,0.97,0.07,7,Summer
20190903,07/07/19,Oklahoma!,Circle in the Square Theatre,520921,745936,-65803.5,105,249.5,4961,651,8,0,0.95,0.02,7,Summer
20190904,07/07/19,Pretty Woman: The Musical,Nederlander Theatre,558084,1365328,19532,83.17,275,6710,1168,8,0,0.72,0.05,7,Summer
20190905,07/07/19,The Book of Mormon,Eugene O'Neill Theatre,1049435.6,1190502,31728.3,120.74,477.5,8692,1047,8,0,1.04,0.01,7,Summer
20190906,07/07/19,The Cher Show,Neil Simon Theatre,650101.5,1491200,-231094.5,88.04,247,7384,1380,8,0,0.67,-0.1,7,Summer
20190907,07/07/19,The Ferryman,Bernard B. Jacobs Theatre,949617.24,965344,33793.88,117.53,247,8080,1019,8,0,0.99,0.03,7,Summer
20190908,07/07/19,The Lion King,Minskoff Theatre,2580903,2679845,152989,190.91,225,13519,1696,8,0,1,0,7,Summer
20190909,07/07/19,The Phantom of the Opera,Majestic Theatre,1094422.02,1358986,43528.28,91.45,207,11968,1605,8,0,0.93,0.02,7,Summer
20190910,07/07/19,The Prom,Longacre Theatre,654288.4,1040870,-116263.32,85.57,247,7646,1045,8,0,0.91,-0.03,7,Summer
20190911,07/07/19,To Kill A Mockingbird,Sam S. Shubert Theatre,1900573.34,1429490,-45067.98,163,448,11660,1435,8,0,1.02,0,7,Summer
20190912,07/07/19,Tootsie,Marquis Theatre,851033.5,1725792,-247529.5,95.69,247,8894,1602,8,0,0.69,-0.08,7,Summer
20190913,07/07/19,Waitress,Brooks Atkinson Theatre,498571,1019480,-50062,83.14,270,5997,1045,8,0,0.72,-0.05,7,Summer
20190914,07/07/19,What the Constitution Means to Me,Helen Hayes Theater,242210.5,296660,-282699.9,105.4,197,2298,583,4,0,0.99,0.01,7,Summer
20190915,07/07/19,Wicked,Gershwin Theatre,1917159,1779845,33056,131.08,240,14626,1867,8,0,0.98,-0.02,7,Summer
20190916,07/14/19,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1306279.92,1255146,-188396.72,132.12,297,9887,1424,7,0,0.99,0,7,Summer
20190917,07/14/19,Aladdin,New Amsterdam Theatre,1412186.5,1492930,-207030,119.35,199.5,11832,1727,7,0,0.98,0,7,Summer
20190918,07/14/19,Be More Chill,Lyceum Theatre,444803.3,875480,1591.48,87.05,248,5110,891,8,0,0.72,-0.1,7,Summer
20190919,07/14/19,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,519142,994804,76261.5,85.44,247,6076,1026,8,0,0.74,0.03,7,Summer
20190920,07/14/19,Beetlejuice,Winter Garden Theatre,993854.8,1417398,26148.3,90.26,223,11011,1493,8,0,0.92,-0.01,7,Summer
20190921,07/14/19,Burn This,Hudson Theatre,897621.35,1022560,237921.1,119.35,325,7521,960,8,0,0.98,0.06,7,Summer
20190922,07/14/19,Chicago,Ambassador Theatre,620228.63,832666.5,-63256.84,88.45,187,7012,1080,7,0,0.93,0.02,7,Summer
20190923,07/14/19,Come From Away,Gerald Schoenfeld Theatre,787677.14,957368,-62835.88,105.45,297,7470,1046,7,0,1.02,0,7,Summer
20190924,07/14/19,Dave Chappelle Live on Broadway,Lunt-Fontanne Theatre,1431451,2090880,0,243.61,748,5876,1504,4,0,0.98,0,7,Summer
20190925,07/14/19,Dear Evan Hansen,Music Box Theatre,1064184.68,1066716,-138350.57,152.11,297,6996,984,7,0,1.02,0,7,Summer
20190926,07/14/19,Frankie and Johnny in the Clair de Lune,Broadhurst Theatre,261355.5,1023617,29610.5,72.16,247,3622,1163,7,0,0.44,-0.05,7,Summer
20190927,07/14/19,Frozen,St. James Theatre,1178744.1,1213215.1,-126543.2,102.65,227.5,11483,1684,7,0,0.97,-0.01,7,Summer
20190928,07/14/19,Hadestown,Walter Kerr Theatre,1115438.5,957260.5,-281831,171.32,499,6511,918,7,0,1.01,0,7,Summer
20190929,07/14/19,Hamilton,Richard Rodgers Theatre,2674170,2587203,-418585,284.12,849,9412,1321,7,0,1.02,0,7,Summer
20190930,07/14/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1209878,1467267,-241870,106.56,296.5,11354,1622,7,0,1,0,7,Summer
20190931,07/14/19,King Kong,Broadway Theatre,626114.5,1262238,-40428.07,68.82,198,9098,1738,7,0,0.75,0.08,7,Summer
20190932,07/14/19,Mean Girls,August Wilson Theatre,906112,1029000,-133067.35,104.81,249.5,8645,1225,7,0,1.01,0.01,7,Summer
20190933,07/14/19,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,1489076,1397283,158030.5,190.3,499,7825,1302,0,6,1,0,7,Summer
20190934,07/14/19,Oklahoma!,Circle in the Square Theatre,502961.12,649439,-17959.88,114.96,249.5,4375,651,7,0,0.96,0.01,7,Summer
20190935,07/14/19,Pretty Woman: The Musical,Nederlander Theatre,558415,1062392,331,85.99,275,6494,1168,7,0,0.79,0.08,7,Summer
20190936,07/14/19,The Book of Mormon,Eugene O'Neill Theatre,893588.85,1031763,-155846.75,117.32,477.5,7617,1047,7,0,1.04,0,7,Summer
20190937,07/14/19,The Cher Show,Neil Simon Theatre,699569.5,1304800,49468,96.15,247,7276,1380,7,0,0.75,0.08,7,Summer
20190938,07/14/19,The Lion King,Minskoff Theatre,2394536,2655543,-186367,187.67,225,12759,1696,8,0,0.94,-0.06,7,Summer
20190939,07/14/19,The Phantom of the Opera,Majestic Theatre,943509.7,1180319,-150912.32,87.54,207,10778,1605,7,0,0.96,0.03,7,Summer
20190940,07/14/19,The Prom,Longacre Theatre,621643.15,904475,-32645.25,90.29,247,6885,1045,7,0,0.94,0.03,7,Summer
20190941,07/14/19,To Kill A Mockingbird,Sam S. Shubert Theatre,1700381.72,1249075,-200191.62,166.38,497,10220,1435,7,0,1.02,0,7,Summer
20190942,07/14/19,Tootsie,Marquis Theatre,835622.6,1488018,-15410.9,102.91,247,8120,1602,7,0,0.72,0.03,7,Summer
20190943,07/14/19,Waitress,Brooks Atkinson Theatre,449106.5,892045,-49464.5,86.22,270,5209,1045,7,0,0.71,-0.01,7,Summer
20190944,07/14/19,What the Constitution Means to Me,Helen Hayes Theater,454058.6,519155,211848.1,112.03,197,4053,583,7,0,0.99,0.01,7,Summer
20190945,07/14/19,Wicked,Gershwin Theatre,1574763,1557364.3,-342396,123.68,240,12733,1858,7,0,0.98,0,7,Summer
20190946,07/21/19,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1559925,1444324,253645.08,137.12,297,11376,1424,8,0,1,0.01,7,Summer
20190947,07/21/19,Aladdin,New Amsterdam Theatre,1796003,1924909,383816.5,119.26,215.5,15060,1727,9,0,0.97,-0.01,7,Summer
20190948,07/21/19,Be More Chill,Lyceum Theatre,462584.9,875480,17781.6,85.95,248,5382,891,8,0,0.76,0.04,7,Summer
20190949,07/21/19,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,511025.4,994804,-8116.6,84.15,247,6073,1026,8,0,0.74,0,7,Summer
20190950,07/21/19,Beetlejuice,Winter Garden Theatre,1036333.3,1417398,42478.5,92.56,223,11196,1493,8,0,0.94,0.02,7,Summer
20190951,07/21/19,Chicago,Ambassador Theatre,641526.15,960444,21297.52,85.63,187,7492,1080,8,0,0.87,-0.06,7,Summer
20190952,07/21/19,Come From Away,Gerald Schoenfeld Theatre,912674.4,1108592,124997.26,106.88,297,8539,1046,8,0,1.02,0,7,Summer
20190953,07/21/19,Dave Chappelle Live on Broadway,Lunt-Fontanne Theatre,1638061,3136320,206610,181.26,748,7537,1504,6,0,1,0.02,7,Summer
20190954,07/21/19,Dear Evan Hansen,Music Box Theatre,1231800.14,1234034,167615.46,154.01,297,7998,984,8,0,1.02,0,7,Summer
20190955,07/21/19,Frankie and Johnny in the Clair de Lune,Broadhurst Theatre,311165,1176048,49809.5,71.83,247,4332,1163,8,0,0.47,0.02,7,Summer
20190956,07/21/19,Frozen,St. James Theatre,1282940.5,1328307.5,104196.4,98.25,227.5,13058,1684,8,0,0.97,0,7,Summer
20190957,07/21/19,Hadestown,Walter Kerr Theatre,1312048,1094012,196609.5,176.23,449,7445,918,8,0,1.01,0,7,Summer
20190958,07/21/19,Hamilton,Richard Rodgers Theatre,3102306,3069640,428136,288.37,849,10758,1321,8,0,1.02,0,7,Summer
20190959,07/21/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1401672.5,1676876.57,191794.5,108.02,296.5,12976,1622,8,0,1,0,7,Summer
20190960,07/21/19,King Kong,Broadway Theatre,766092.25,1465772,139977.75,70.59,248,10853,1738,8,0,0.78,0.03,7,Summer
20190961,07/21/19,Mean Girls,August Wilson Theatre,1083275.75,1176000,177163.75,109.49,249.5,9894,1225,8,0,1.01,0,7,Summer
20190962,07/21/19,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,1724491.5,1630163.5,235415.5,188.92,499,9128,1302,0,7,1,0,7,Summer
20190963,07/21/19,Oklahoma!,Circle in the Square Theatre,584810.5,745936,81849.38,117.57,249.5,4974,651,8,0,0.96,-0.01,7,Summer
20190964,07/21/19,Pretty Woman: The Musical,Nederlander Theatre,659450,1365328,101035,87.22,275,7561,1168,8,0,0.81,0.01,7,Summer
20190965,07/21/19,The Book of Mormon,Eugene O'Neill Theatre,1065743.1,1190502,172154.25,122.34,477.5,8711,1047,8,0,1.04,0,7,Summer
20190966,07/21/19,The Cher Show,Neil Simon Theatre,783030,1491200,83460.5,97.2,247,8056,1380,8,0,0.73,-0.02,7,Summer
20190967,07/21/19,The Lion King,Minskoff Theatre,2538151,2710466,143615,187.3,225,13551,1696,8,0,1,0.06,7,Summer
20190968,07/21/19,The Phantom of the Opera,Majestic Theatre,1121101.1,1358986,177591.4,91.17,207,12297,1605,8,0,0.96,0,7,Summer
20190969,07/21/19,The Prom,Longacre Theatre,737373.15,1040870,115730,93.8,247,7861,1045,8,0,0.94,0,7,Summer
20190970,07/21/19,To Kill A Mockingbird,Sam S. Shubert Theatre,1969931.99,1449490,269550.27,168.53,448,11689,1435,8,0,1.02,0,7,Summer
20190971,07/21/19,Tootsie,Marquis Theatre,947725.7,1725792,112103.1,97.41,247,9729,1602,8,0,0.76,0.04,7,Summer
20190972,07/21/19,Waitress,Brooks Atkinson Theatre,628158.5,1019480,179052,90.34,270,6953,1045,8,0,0.83,0.12,7,Summer
20190973,07/21/19,What the Constitution Means to Me,Helen Hayes Theater,537000.8,593320,82942.2,115.34,197,4656,583,8,0,1,0.01,7,Summer
20190974,07/21/19,Wicked,Gershwin Theatre,1917793,1779845,343030,126.26,240,15189,1926,8,0,0.99,0.01,7,Summer
20190975,07/28/19,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1526426.6,1520824,-33498.4,134.3,297,11366,1424,8,0,1,0,7,Summer
20190976,07/28/19,Aladdin,New Amsterdam Theatre,1621511,1785375,-174492,121.38,227.5,13359,1727,8,0,0.97,0,7,Summer
20190977,07/28/19,Be More Chill,Lyceum Theatre,561392.85,875480,98807.95,91.4,248,6142,891,8,0,0.86,0.11,7,Summer
20190978,07/28/19,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,519930.8,994804,8905.4,85.9,247,6053,1026,8,0,0.74,0,7,Summer
20190979,07/28/19,Beetlejuice,Winter Garden Theatre,1048493.05,1297448,12159.75,92.57,223,11326,1493,8,0,0.95,0.01,7,Summer
20190980,07/28/19,Chicago,Ambassador Theatre,665236.2,960444,23710.05,85.33,187,7796,1080,8,0,0.9,0.04,7,Summer
20190981,07/28/19,Come From Away,Gerald Schoenfeld Theatre,901618.52,1108592,-11055.88,105.71,297,8529,1046,8,0,1.02,0,7,Summer
20190982,07/28/19,Dear Evan Hansen,Music Box Theatre,1235847.54,1234034,4047.4,154.58,297,7995,984,8,0,1.02,0,7,Summer
20190983,07/28/19,Frankie and Johnny in the Clair de Lune,Broadhurst Theatre,352134.5,1176048,40969.5,54.27,247,6488,1163,8,0,0.7,0.23,7,Summer
20190984,07/28/19,Frozen,St. James Theatre,1311470,1383029,28529.5,102.51,227.5,12793,1684,8,0,0.95,-0.02,7,Summer
20190985,07/28/19,Hadestown,Walter Kerr Theatre,1344592.5,1094012,32544.5,180.6,449,7445,918,8,0,1.01,0,7,Summer
20190986,07/28/19,Hamilton,Richard Rodgers Theatre,3068812,3069640,-33494,285.26,849,10758,1321,8,0,1.02,0,7,Summer
20190987,07/28/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1422375,1406009,20702.5,109.62,296.5,12976,1622,8,0,1,0,7,Summer
20190988,07/28/19,King Kong,Broadway Theatre,775856.25,1465772,9764,69.68,198,11134,1738,8,0,0.8,0.02,7,Summer
20190989,07/28/19,Manilow Broadway,Lunt-Fontanne Theatre,555441,838824,0,164.62,447,3374,1504,3,0,0.75,0,7,Summer
20190990,07/28/19,Mean Girls,August Wilson Theatre,1068058.4,1176000,-15217.35,108.05,249.5,9885,1225,8,0,1.01,0,7,Summer
20190991,07/28/19,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,1747335.5,1863044,22844,167.51,499,10431,1302,4,4,1,0,7,Summer
20190992,07/28/19,Oklahoma!,Circle in the Square Theatre,559928.5,745936,-24882,114.15,249.5,4905,651,8,0,0.94,-0.01,7,Summer
20190993,07/28/19,Pretty Woman: The Musical,Nederlander Theatre,662832.5,1365328,3382.5,88.26,275,7510,1168,8,0,0.8,-0.01,7,Summer
20190994,07/28/19,Sea Wall/A Life,Hudson Theatre,258304,251100,0,133.42,299,1936,968,0,2,1,0,7,Summer
20190995,07/28/19,The Book of Mormon,Eugene O'Neill Theatre,1095314,1190502,29570.9,127.14,477.5,8615,1047,8,0,1.03,-0.01,7,Summer
20190996,07/28/19,The Cher Show,Neil Simon Theatre,799337.5,1491200,16307.5,92.13,247,8676,1380,8,0,0.79,0.06,7,Summer
20190997,07/28/19,The Lion King,Minskoff Theatre,2770947,3019855,232796,187.73,225,14760,1696,9,0,0.97,-0.03,7,Summer
20190998,07/28/19,The Phantom of the Opera,Majestic Theatre,1108077.68,1358986,-13023.42,90.42,213,12255,1605,8,0,0.95,0,7,Summer
20190999,07/28/19,The Prom,Longacre Theatre,735823.27,1040870,-1549.88,93.97,247,7830,1045,8,0,0.94,0,7,Summer
20191000,07/28/19,To Kill A Mockingbird,Sam S. Shubert Theatre,2000537.48,1490800,30605.49,171.23,497,11683,1435,8,0,1.02,0,7,Summer
20191001,07/28/19,Tootsie,Marquis Theatre,887369.5,1725792,-60356.2,93.84,247,9456,1602,8,0,0.74,-0.02,7,Summer
20191002,07/28/19,Waitress,Brooks Atkinson Theatre,602372,1019480,-25786.5,90.01,270,6692,1045,8,0,0.8,-0.03,7,Summer
20191003,07/28/19,What the Constitution Means to Me,Helen Hayes Theater,540911.3,593320,3910.5,116.3,197,4651,583,8,0,1,0,7,Summer
20191004,07/28/19,Wicked,Gershwin Theatre,2076615,2002325.5,158822,127.13,240,16334,1860,9,0,0.98,-0.01,7,Summer
20191005,08/04/19,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1482201.04,1520824,-44225.56,131.17,297,11300,1424,8,0,0.99,-0.01,8,Fall
20191006,08/04/19,Aladdin,New Amsterdam Theatre,1624807,1724753,3296,120.1,227.5,13529,1727,8,0,0.98,0.01,8,Fall
20191007,08/04/19,Be More Chill,Lyceum Theatre,544745.25,875480,-16647.6,87.48,248,6227,891,8,0,0.87,0.01,8,Fall
20191008,08/04/19,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,503111.2,994804,-16819.6,84.88,247,5927,1026,8,0,0.72,-0.02,8,Fall
20191009,08/04/19,Beetlejuice,Winter Garden Theatre,1058005.3,1310008,9512.25,94.04,223,11251,1493,8,0,0.94,-0.01,8,Fall
20191010,08/04/19,Chicago,Ambassador Theatre,639060.3,960444,-26175.9,82.97,187,7702,1080,8,0,0.89,-0.01,8,Fall
20191011,08/04/19,Come From Away,Gerald Schoenfeld Theatre,879404.61,1108592,-22213.91,103.41,297,8504,1046,8,0,1.02,0,8,Fall
20191012,08/04/19,Dear Evan Hansen,Music Box Theatre,1223986.52,1234034,-11861.02,153.06,297,7997,984,8,0,1.02,0,8,Fall
20191013,08/04/19,Frozen,St. James Theatre,1300051.4,1359245.4,-11418.6,100.63,227.5,12919,1684,8,0,0.96,0.01,8,Fall
20191014,08/04/19,Hadestown,Walter Kerr Theatre,1324129.5,1094012,-20463,177.93,449,7442,918,8,0,1.01,0,8,Fall
20191015,08/04/19,Hamilton,Richard Rodgers Theatre,3066826,3024520,-1986,285.07,849,10758,1321,8,0,1.02,0,8,Fall
20191016,08/04/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1422213,1406009,-162,109.6,296.5,12976,1622,8,0,1,0,8,Fall
20191017,08/04/19,King Kong,Broadway Theatre,779522.31,1465772,3666.06,71.01,198,10977,1738,8,0,0.79,-0.01,8,Fall
20191018,08/04/19,Manilow Broadway,Lunt-Fontanne Theatre,956611,1398040,401170,156.69,447,6105,1504,5,0,0.81,0.06,8,Fall
20191019,08/04/19,Mean Girls,August Wilson Theatre,1045999.1,1176000,-22059.3,106.88,249.5,9787,1225,8,0,1,-0.01,8,Fall
20191020,08/04/19,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,1987914,1863044,240578.5,190.61,499,10429,1302,8,0,1,0,8,Fall
20191021,08/04/19,Oklahoma!,Circle in the Square Theatre,523712.22,745936,-36216.28,107.36,249.5,4878,651,8,0,0.94,-0.01,8,Fall
20191022,08/04/19,Pretty Woman: The Musical,Nederlander Theatre,634077.5,1365328,-28755,90.09,275,7038,1168,8,0,0.75,-0.05,8,Fall
20191023,08/04/19,Sea Wall/A Life,Hudson Theatre,732416.25,1012560,474112.25,96.8,299,7566,968,0,8,0.98,-0.02,8,Fall
20191024,08/04/19,The Book of Mormon,Eugene O'Neill Theatre,1096782.5,1190502,1468.5,128.87,477.5,8511,1047,8,0,1.02,-0.01,8,Fall
20191025,08/04/19,The Cher Show,Neil Simon Theatre,800337,1491200,999.5,97.34,247,8222,1380,8,0,0.74,-0.04,8,Fall
20191026,08/04/19,The Lion King,Minskoff Theatre,2488843,2636827,-282104,188.82,225,13181,1696,8,0,0.97,0,8,Fall
20191027,08/04/19,The Phantom of the Opera,Majestic Theatre,1093341.8,1358986,-14735.88,91.31,213,11974,1605,8,0,0.93,-0.02,8,Fall
20191028,08/04/19,The Prom,Longacre Theatre,809521.6,1040870,73698.33,99.32,247,8151,1045,8,0,0.98,0.04,8,Fall
20191029,08/04/19,To Kill A Mockingbird,Sam S. Shubert Theatre,1916032.78,1529680,-84504.7,164.38,497,11656,1435,8,0,1.02,0,8,Fall
20191030,08/04/19,Tootsie,Marquis Theatre,857152,1725792,-30217.5,90.27,247,9495,1602,8,0,0.74,0,8,Fall
20191031,08/04/19,Waitress,Brooks Atkinson Theatre,592445,1019480,-9927,90,270,6583,1045,8,0,0.79,-0.01,8,Fall
20191032,08/04/19,What the Constitution Means to Me,Helen Hayes Theater,508597.1,593320,-32314.2,110.44,197,4605,583,8,0,0.99,-0.01,8,Fall
20191033,08/04/19,Wicked,Gershwin Theatre,1839043,1779845,-237572,127.92,240,14377,1807,8,0,0.99,0.02,8,Fall
20191034,08/11/19,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1466393.6,1520824,-15807.44,132.13,297,11098,1424,8,0,0.97,-0.02,8,Fall
20191035,08/11/19,Aladdin,New Amsterdam Theatre,1659795.5,1708312,34988.5,122.97,227.5,13498,1727,8,0,0.98,0,8,Fall
20191036,08/11/19,Be More Chill,Lyceum Theatre,694441.3,875480,149696.05,99.32,248,6992,891,8,0,0.98,0.11,8,Fall
20191037,08/11/19,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,516272.9,994804,13161.7,85.69,247,6025,1026,8,0,0.73,0.01,8,Fall
20191038,08/11/19,Beetlejuice,Winter Garden Theatre,1023008.3,1310008,-34997,91.54,223,11175,1493,8,0,0.94,-0.01,8,Fall
20191039,08/11/19,Chicago,Ambassador Theatre,612642.02,960444,-26418.28,83.85,187,7306,1080,8,0,0.85,-0.05,8,Fall
20191040,08/11/19,Come From Away,Gerald Schoenfeld Theatre,872435.44,1108592,-6969.17,102.48,297,8513,1046,8,0,1.02,0,8,Fall
20191041,08/11/19,Dear Evan Hansen,Music Box Theatre,1217469.35,1234034,-6517.17,152.37,297,7990,984,8,0,1.02,0,8,Fall
20191042,08/11/19,Frozen,St. James Theatre,1336666.9,1444816,36615.5,100.57,217.5,13291,1684,8,0,0.99,0.03,8,Fall
20191043,08/11/19,Hadestown,Walter Kerr Theatre,1318508,1094012,-5621.5,177.03,449,7448,918,8,0,1.01,0,8,Fall
20191044,08/11/19,Hamilton,Richard Rodgers Theatre,3040621,3024520,-26205,282.72,849,10755,1321,8,0,1.02,0,8,Fall
20191045,08/11/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1411355,1346986,-10858,108.77,296.5,12976,1622,8,0,1,0,8,Fall
20191046,08/11/19,King Kong,Broadway Theatre,725499.57,1465772,-54022.74,70.58,198,10279,1738,8,0,0.74,-0.05,8,Fall
20191047,08/11/19,Manilow Broadway,Lunt-Fontanne Theatre,966953,1398040,10342,155.96,447,6200,1504,5,0,0.82,0.01,8,Fall
20191048,08/11/19,Mean Girls,August Wilson Theatre,1015497.3,1176000,-30501.8,103.95,249.5,9769,1225,8,0,1,0,8,Fall
20191049,08/11/19,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2130933.5,1831588,143019.5,203.29,499,10482,1302,8,0,1.01,0.01,8,Fall
20191050,08/11/19,Oklahoma!,Circle in the Square Theatre,507603.5,745936,-16108.72,107.63,249.5,4716,651,8,0,0.91,-0.03,8,Fall
20191051,08/11/19,Pretty Woman: The Musical,Nederlander Theatre,641807.5,1365328,7730,90.45,275,7096,1168,8,0,0.76,0.01,8,Fall
20191052,08/11/19,Sea Wall/A Life,Hudson Theatre,624837.5,1017320,-107578.75,80.98,299,7716,973,4,4,0.99,0.01,8,Fall
20191053,08/11/19,The Book of Mormon,Eugene O'Neill Theatre,1084640.6,1190502,-12141.9,127.37,477.5,8516,1047,8,0,1.02,0,8,Fall
20191054,08/11/19,The Cher Show,Neil Simon Theatre,843908.5,1491200,43571.5,96.47,247,8748,1380,8,0,0.79,0.05,8,Fall
20191055,08/11/19,The Lion King,Minskoff Theatre,2459148,2522164,-29695,186.05,225,13218,1696,8,0,0.97,0,8,Fall
20191056,08/11/19,The Phantom of the Opera,Majestic Theatre,1112453,1358986,19111.2,91.36,213,12176,1605,8,0,0.95,0.02,8,Fall
20191057,08/11/19,The Prom,Longacre Theatre,916256.45,1040870,106734.85,110.29,247,8308,1045,8,0,0.99,0.02,8,Fall
20191058,08/11/19,To Kill A Mockingbird,Sam S. Shubert Theatre,1904809,1540280,-11223.78,163.95,497,11618,1435,8,0,1.01,0,8,Fall
20191059,08/11/19,Tootsie,Marquis Theatre,823896.5,1634272,-33255.5,92.11,247,8945,1602,8,0,0.7,-0.04,8,Fall
20191060,08/11/19,Waitress,Brooks Atkinson Theatre,594282,1019480,1837,88.96,270,6680,1045,8,0,0.8,0.01,8,Fall
20191061,08/11/19,What the Constitution Means to Me,Helen Hayes Theater,519343.6,593320,10746.5,111.52,197,4657,583,8,0,1,0.01,8,Fall
20191062,08/11/19,Wicked,Gershwin Theatre,1766537,1779845,-72506,124.98,240,14135,1807,8,0,0.98,-0.02,8,Fall
20191063,08/18/19,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1429585.1,1520824,-36808.5,128.83,297,11097,1424,8,0,0.97,0,8,Fall
20191064,08/18/19,Aladdin,New Amsterdam Theatre,1476019.5,1640824,-183776,115.69,215.5,12758,1727,8,0,0.92,-0.05,8,Fall
20191065,08/18/19,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,564642,994804,48369.1,85.01,247,6642,1026,8,0,0.81,0.08,8,Fall
20191066,08/18/19,Beetlejuice,Winter Garden Theatre,965906.9,1310008,-57101.4,87.25,223,11070,1493,8,0,0.93,-0.01,8,Fall
20191067,08/18/19,Betrayal,Bernard B. Jacobs Theatre,420281.7,524144,0,111.51,248,3769,1036,0,4,0.91,0,8,Fall
20191068,08/18/19,Chicago,Ambassador Theatre,600124,960444,-12518.02,83.02,187,7229,1080,8,0,0.84,-0.01,8,Fall
20191069,08/18/19,Come From Away,Gerald Schoenfeld Theatre,870317.54,1108592,-2117.9,102.32,297,8506,1046,8,0,1.02,0,8,Fall
20191070,08/18/19,Dear Evan Hansen,Music Box Theatre,1177197.97,1234034,-40271.38,147.3,297,7992,984,8,0,1.02,0,8,Fall
20191071,08/18/19,Frozen,St. James Theatre,1218399.7,1316640,-118267.2,93.58,252.5,13020,1684,8,0,0.97,-0.02,8,Fall
20191072,08/18/19,Hadestown,Walter Kerr Theatre,1337362,1094012,18854,179.61,449,7446,918,8,0,1.01,0,8,Fall
20191073,08/18/19,Hamilton,Richard Rodgers Theatre,2966602,2901160,-74019,275.89,849,10753,1321,8,0,1.02,0,8,Fall
20191074,08/18/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1340243,1292900,-71112,103.29,296.5,12976,1622,8,0,1,0,8,Fall
